REFERENCE;CURRENCY;PRICE;COUNTRY
10.575.776;EUR;57.56;FR
10.575.787;EUR;27.76;FR
10.575.798;EUR;31.48;FR
10.575.801;EUR;25.86;FR
10.575.812;EUR;26.70;FR
10.575.823;EUR;27.66;FR
10.575.834;EUR;114.65;FR
10.575.845;EUR;42.13;FR
10.575.856;EUR;174.12;FR
10.575.867;EUR;147.29;FR
10.575.878;EUR;48.30;FR
10.575.889;EUR;254.48;FR
10.575.891;EUR;65.15;FR
10.575.903;EUR;36.43;FR
10.575.914;EUR;74.77;FR
10.575.925;EUR;53.64;FR
10.575.936;EUR;91.98;FR
10.575.947;EUR;41.18;FR
10.575.958;EUR;86.28;FR
10.575.969;EUR;27.76;FR
10.575.971;EUR;40.23;FR
10.575.982;EUR;81.54;FR
10.575.993;EUR;12.45;FR
10.576.006;EUR;13.40;FR
10.576.017;EUR;19.10;FR
10.576.028;EUR;15.30;FR
10.576.039;EUR;21.00;FR
10.576.041;EUR;32.63;FR
10.576.052;EUR;30.61;FR
10.576.063;EUR;27.76;FR
10.576.085;EUR;30.61;FR
10.576.096;EUR;39.87;FR
10.576.108;EUR;36.43;FR
10.576.119;EUR;44.14;FR
10.576.121;EUR;31.21;FR
10.576.132;EUR;44.14;FR
10.576.143;EUR;72.87;FR
10.576.154;EUR;15.30;FR
10.576.165;EUR;18.15;FR
10.576.176;EUR;21.83;FR
10.576.187;EUR;18.06;FR
10.576.198;EUR;21.00;FR
10.576.201;EUR;25.15;FR
10.576.212;EUR;17.20;FR
10.576.223;EUR;23.73;FR
10.576.234;EUR;28.71;FR
10.576.245;EUR;25.86;FR
10.576.256;EUR;28.48;FR
10.576.267;EUR;32.16;FR
10.576.278;EUR;40.11;FR
10.576.289;EUR;35.11;FR
10.576.291;EUR;38.21;FR
10.576.303;EUR;28.71;FR
10.576.314;EUR;28.71;FR
10.576.325;EUR;27.76;FR
10.576.336;EUR;33.06;FR
10.576.347;EUR;30.61;FR
10.576.358;EUR;34.53;FR
10.576.369;EUR;25.86;FR
10.576.371;EUR;25.86;FR
10.576.382;EUR;27.76;FR
10.576.393;EUR;80.47;FR
10.576.405;EUR;53.83;FR
10.576.416;EUR;49.84;FR
10.576.427;EUR;65.15;FR
10.576.438;EUR;78.70;FR
10.576.449;EUR;74.77;FR
10.576.451;EUR;28.71;FR
10.576.462;EUR;32.55;FR
10.576.473;EUR;27.76;FR
10.576.484;EUR;36.19;FR
10.576.495;EUR;38.33;FR
10.576.507;EUR;58.01;FR
10.576.518;EUR;49.84;FR
10.576.529;EUR;74.29;FR
10.576.531;EUR;46.04;FR
10.576.542;EUR;72.87;FR
10.576.553;EUR;27.76;FR
10.576.564;EUR;34.53;FR
10.576.575;EUR;23.02;FR
10.576.586;EUR;28.71;FR
10.576.597;EUR;27.76;FR
10.576.609;EUR;23.97;FR
10.576.611;EUR;40.23;FR
10.576.622;EUR;50.79;FR
10.576.633;EUR;69.72;FR
10.576.644;EUR;34.53;FR
10.576.666;EUR;32.63;FR
10.576.677;EUR;36.43;FR
10.576.688;EUR;76.55;FR
10.576.699;EUR;58.99;FR
10.576.702;EUR;53.64;FR
10.576.713;EUR;57.93;FR
10.576.724;EUR;54.59;FR
10.576.735;EUR;61.36;FR
10.576.746;EUR;55.54;FR
10.576.757;EUR;66.10;FR
10.576.768;EUR;69.34;FR
10.576.779;EUR;66.10;FR
10.576.781;EUR;86.11;FR
10.576.792;EUR;113.11;FR
10.576.804;EUR;57.32;FR
10.576.815;EUR;94.19;FR
10.576.826;EUR;24.44;FR
10.576.837;EUR;35.48;FR
10.576.848;EUR;34.53;FR
10.576.859;EUR;34.53;FR
10.576.861;EUR;34.53;FR
10.576.872;EUR;37.38;FR
10.576.883;EUR;46.04;FR
10.576.894;EUR;55.54;FR
10.576.906;EUR;64.20;FR
10.576.917;EUR;66.10;FR
10.576.928;EUR;57.32;FR
10.576.939;EUR;75.72;FR
10.576.941;EUR;86.28;FR
10.576.952;EUR;55.54;FR
10.576.963;EUR;19.22;FR
10.576.974;EUR;57.56;FR
10.576.985;EUR;86.28;FR
10.576.996;EUR;22.90;FR
10.577.009;EUR;36.43;FR
10.577.011;EUR;46.04;FR
10.577.022;EUR;75.95;FR
10.577.033;EUR;94.95;FR
10.577.044;EUR;53.64;FR
10.577.055;EUR;14.35;FR
10.577.066;EUR;15.18;FR
10.577.077;EUR;34.53;FR
10.577.088;EUR;76.55;FR
10.577.099;EUR;80.47;FR
10.577.102;EUR;91.98;FR
10.577.113;EUR;55.54;FR
10.577.124;EUR;42.13;FR
10.577.135;EUR;49.84;FR
10.577.146;EUR;36.43;FR
10.577.157;EUR;91.98;FR
10.577.168;EUR;50.67;FR
10.577.179;EUR;52.21;FR
10.577.181;EUR;55.54;FR
10.577.192;EUR;86.91;FR
10.577.204;EUR;74.77;FR
10.577.215;EUR;29.15;FR
10.577.226;EUR;25.86;FR
10.577.237;EUR;25.86;FR
10.577.248;EUR;32.14;FR
10.577.259;EUR;28.02;FR
10.577.261;EUR;26.81;FR
10.577.272;EUR;29.66;FR
10.577.283;EUR;52.69;FR
10.577.294;EUR;30.61;FR
10.577.306;EUR;49.84;FR
10.577.317;EUR;43.96;FR
10.577.328;EUR;43.24;FR
10.577.339;EUR;40.23;FR
10.577.341;EUR;48.70;FR
10.577.352;EUR;52.33;FR
10.577.363;EUR;57.32;FR
10.577.385;EUR;36.26;FR
10.577.396;EUR;37.38;FR
10.577.408;EUR;26.10;FR
10.577.419;EUR;40.27;FR
10.577.421;EUR;36.43;FR
10.577.432;EUR;20.52;FR
10.577.443;EUR;36.43;FR
10.577.454;EUR;42.13;FR
10.577.465;EUR;41.18;FR
10.577.476;EUR;26.81;FR
10.577.487;EUR;34.53;FR
10.577.498;EUR;42.13;FR
10.577.501;EUR;31.68;FR
10.577.512;EUR;37.85;FR
10.577.523;EUR;46.99;FR
10.577.534;EUR;27.76;FR
10.577.545;EUR;20.52;FR
10.577.556;EUR;58.27;FR
10.577.567;EUR;61.36;FR
10.577.578;EUR;49.84;FR
10.577.589;EUR;41.18;FR
10.577.591;EUR;41.18;FR
10.577.603;EUR;41.18;FR
10.577.614;EUR;41.18;FR
10.577.625;EUR;61.14;FR
10.577.636;EUR;66.01;FR
10.577.647;EUR;42.13;FR
10.577.658;EUR;39.87;FR
10.577.669;EUR;42.13;FR
10.577.671;EUR;76.55;FR
10.577.682;EUR;53.83;FR
10.577.693;EUR;38.09;FR
10.577.705;EUR;80.47;FR
10.577.716;EUR;80.47;FR
10.577.727;EUR;74.77;FR
10.577.738;EUR;46.04;FR
10.585.703;EUR;3.00;FR
10.585.714;EUR;4.00;FR
10.585.725;EUR;4.50;FR
10.585.736;EUR;5.00;FR
10.585.747;EUR;4.00;FR
10.585.805;EUR;31.55;FR
10.585.816;EUR;136.00;FR
10.585.827;EUR;34.47;FR
10.585.838;EUR;118.05;FR
10.585.849;EUR;34.28;FR
10.594.076;EUR;84.72;FR
10.594.442;EUR;17.86;FR
10.620.567;EUR;5.92;FR
10.620.669;EUR;6.22;FR
10.622.939;EUR;6.16;FR
10.622.952;EUR;6.16;FR
10.622.974;EUR;6.28;FR
10.622.996;EUR;6.52;FR
10.623.009;EUR;82.29;FR
10.623.044;EUR;62.41;FR
10.626.124;EUR;10.30;FR
10.626.192;EUR;1.75;FR
10.626.215;EUR;1.75;FR
10.626.237;EUR;1.75;FR
10.631.736;EUR;11.50;FR
10.631.747;EUR;4.39;FR
10.631.758;EUR;11.50;FR
10.631.827;EUR;1.75;FR
10.632.089;EUR;179.99;FR
10.632.386;EUR;28.58;FR
10.632.967;EUR;106.60;FR
10.632.978;EUR;62.63;FR
10.632.989;EUR;62.80;FR
10.632.991;EUR;106.60;FR
10.633.004;EUR;111.93;FR
10.633.015;EUR;62.63;FR
10.633.026;EUR;55.43;FR
10.633.037;EUR;94.61;FR
10.637.565;EUR;0.01;FR
10.637.576;EUR;0.01;FR
10.648.847;EUR;58.86;FR
10.648.858;EUR;58.86;FR
10.660.337;EUR;11.17;FR
10.684.773;EUR;13.55;FR
10.685.674;EUR;169.38;FR
10.691.059;EUR;16.15;FR
10.691.072;EUR;8.75;FR
10.691.083;EUR;7.00;FR
10.691.722;EUR;8.60;FR
10.691.733;EUR;7.65;FR
10.691.755;EUR;13.45;FR
10.692.086;EUR;1.90;FR
10.695.075;EUR;7.74;FR
10.695.086;EUR;7.74;FR
10.695.097;EUR;7.74;FR
10.695.109;EUR;7.74;FR
10.698.678;EUR;35.48;FR
10.698.689;EUR;2.60;FR
10.698.691;EUR;1.29;FR
10.698.827;EUR;32.34;FR
10.698.838;EUR;28.24;FR
10.698.849;EUR;24.56;FR
10.702.195;EUR;86.76;FR
10.702.446;EUR;0.91;FR
10.702.696;EUR;0.91;FR
10.702.708;EUR;0.91;FR
10.702.719;EUR;0.91;FR
10.702.721;EUR;0.91;FR
10.702.732;EUR;0.91;FR
10.703.644;EUR;44.45;FR
10.703.655;EUR;47.04;FR
10.711.287;EUR;4.54;FR
10.711.298;EUR;4.44;FR
10.711.301;EUR;4.44;FR
10.711.312;EUR;4.44;FR
10.711.323;EUR;4.44;FR
10.711.334;EUR;4.44;FR
10.711.345;EUR;3.87;FR
10.711.356;EUR;3.79;FR
10.711.367;EUR;3.81;FR
10.711.378;EUR;3.79;FR
10.711.389;EUR;3.79;FR
10.711.391;EUR;3.79;FR
10.711.403;EUR;1.21;FR
10.711.414;EUR;1.32;FR
10.711.425;EUR;1.32;FR
10.711.436;EUR;1.32;FR
10.711.447;EUR;1.32;FR
10.711.458;EUR;1.32;FR
10.711.926;EUR;199.91;FR
10.713.205;EUR;4.01;FR
10.713.205;EUR;4.01;FR
10.713.216;EUR;3.03;FR
10.713.227;EUR;3.03;FR
10.713.238;EUR;12.11;FR
10.713.249;EUR;11.98;FR
10.713.251;EUR;11.85;FR
10.713.262;EUR;28.91;FR
10.713.273;EUR;3.64;FR
10.713.284;EUR;47.01;FR
10.713.295;EUR;10.80;FR
10.713.307;EUR;30.86;FR
10.713.318;EUR;37.26;FR
10.713.329;EUR;21.24;FR
10.713.331;EUR;29.31;FR
10.713.342;EUR;21.09;FR
10.713.353;EUR;133.07;FR
10.713.364;EUR;224.47;FR
10.713.375;EUR;6.64;FR
10.713.386;EUR;205.61;FR
10.713.397;EUR;5.49;FR
10.713.546;EUR;6.30;FR
10.713.557;EUR;13.67;FR
10.713.568;EUR;19.99;FR
10.713.579;EUR;19.99;FR
10.713.581;EUR;5.11;FR
10.713.592;EUR;34.42;FR
10.713.604;EUR;27.58;FR
10.714.482;EUR;10.67;FR
10.714.493;EUR;28.79;FR
10.714.505;EUR;117.38;FR
10.716.433;EUR;12.01;FR
10.716.444;EUR;12.01;FR
10.716.455;EUR;12.01;FR
10.716.466;EUR;12.01;FR
10.716.477;EUR;12.13;FR
10.716.488;EUR;25.36;FR
10.716.499;EUR;33.54;FR
10.716.502;EUR;18.06;FR
10.716.513;EUR;2.28;FR
10.716.524;EUR;7.92;FR
10.716.535;EUR;7.92;FR
10.716.546;EUR;7.92;FR
10.716.557;EUR;7.92;FR
10.716.568;EUR;9.36;FR
10.716.579;EUR;9.36;FR
10.716.581;EUR;9.36;FR
10.716.592;EUR;9.36;FR
10.716.604;EUR;5.70;FR
10.716.615;EUR;5.70;FR
10.716.626;EUR;5.70;FR
10.716.637;EUR;5.70;FR
10.716.648;EUR;8.95;FR
10.716.659;EUR;9.48;FR
10.716.661;EUR;8.95;FR
10.716.672;EUR;8.95;FR
10.716.683;EUR;6.86;FR
10.716.694;EUR;6.86;FR
10.716.706;EUR;7.26;FR
10.716.717;EUR;7.26;FR
10.716.728;EUR;21.22;FR
10.716.739;EUR;21.22;FR
10.716.741;EUR;21.22;FR
10.716.752;EUR;21.22;FR
10.716.763;EUR;49.53;FR
10.716.774;EUR;25.49;FR
10.716.785;EUR;56.14;FR
10.716.796;EUR;35.99;FR
10.716.808;EUR;24.06;FR
10.716.819;EUR;35.99;FR
10.716.821;EUR;27.15;FR
10.716.832;EUR;51.47;FR
10.716.843;EUR;34.28;FR
10.716.854;EUR;41.97;FR
10.716.865;EUR;6.94;FR
10.719.615;EUR;12.59;FR
10.719.626;EUR;7.74;FR
10.719.637;EUR;17.14;FR
10.719.648;EUR;7.01;FR
10.719.659;EUR;6.34;FR
10.719.785;EUR;9.41;FR
10.719.796;EUR;7.77;FR
10.719.808;EUR;106.52;FR
10.719.819;EUR;69.12;FR
10.719.843;EUR;57.65;FR
10.719.865;EUR;130.31;FR
10.719.876;EUR;112.31;FR
10.719.898;EUR;202.56;FR
10.719.901;EUR;12.83;FR
10.719.945;EUR;32.70;FR
10.719.956;EUR;57.50;FR
10.719.967;EUR;64.54;FR
10.719.991;EUR;8.57;FR
10.720.016;EUR;17.82;FR
10.720.027;EUR;13.86;FR
10.720.038;EUR;1320.10;FR
10.720.049;EUR;18.69;FR
10.720.051;EUR;1.23;FR
10.720.062;EUR;46.59;FR
10.720.073;EUR;46.59;FR
10.720.084;EUR;202.33;FR
10.720.095;EUR;26.99;FR
10.720.107;EUR;30.26;FR
10.720.118;EUR;28.55;FR
10.720.129;EUR;26.99;FR
10.720.131;EUR;26.99;FR
10.720.142;EUR;28.55;FR
10.720.153;EUR;16.62;FR
10.720.164;EUR;20.81;FR
10.720.175;EUR;15.52;FR
10.720.186;EUR;13.95;FR
10.720.197;EUR;4.41;FR
10.720.209;EUR;4.41;FR
10.720.222;EUR;4.41;FR
10.720.233;EUR;4.41;FR
10.720.244;EUR;5.36;FR
10.720.255;EUR;6.09;FR
10.720.277;EUR;35.81;FR
10.720.288;EUR;21.99;FR
10.720.299;EUR;8.04;FR
10.720.302;EUR;107.86;FR
10.720.324;EUR;46.65;FR
10.720.335;EUR;174.62;FR
10.720.346;EUR;5.24;FR
10.720.357;EUR;4.74;FR
10.720.368;EUR;5.68;FR
10.720.379;EUR;5.87;FR
10.720.381;EUR;4.90;FR
10.720.392;EUR;9.46;FR
10.720.404;EUR;9.46;FR
10.720.415;EUR;11.56;FR
10.720.426;EUR;7.34;FR
10.720.437;EUR;2.31;FR
10.720.448;EUR;3.17;FR
10.720.459;EUR;3.17;FR
10.720.461;EUR;1.65;FR
10.720.472;EUR;5.21;FR
10.720.483;EUR;5.21;FR
10.720.494;EUR;5.21;FR
10.720.506;EUR;28.05;FR
10.720.517;EUR;3.64;FR
10.720.528;EUR;5.36;FR
10.720.539;EUR;8.25;FR
10.720.541;EUR;3.86;FR
10.720.552;EUR;3.03;FR
10.720.563;EUR;9.66;FR
10.720.574;EUR;5.59;FR
10.720.585;EUR;3.64;FR
10.720.596;EUR;5.64;FR
10.720.608;EUR;8.40;FR
10.720.619;EUR;8.40;FR
10.720.621;EUR;14.03;FR
10.720.632;EUR;8.14;FR
10.720.643;EUR;11.91;FR
10.720.654;EUR;3.03;FR
10.720.665;EUR;9.11;FR
10.720.676;EUR;23.64;FR
10.720.687;EUR;2.81;FR
10.721.874;EUR;38.19;FR
10.721.885;EUR;5.10;FR
10.721.908;EUR;4.23;FR
10.721.919;EUR;5.85;FR
10.721.921;EUR;5.40;FR
10.721.932;EUR;6.27;FR
10.721.954;EUR;20.59;FR
10.721.965;EUR;19.99;FR
10.721.976;EUR;24.43;FR
10.721.987;EUR;31.17;FR
10.721.998;EUR;18.57;FR
10.722.002;EUR;16.19;FR
10.722.013;EUR;2.43;FR
10.722.024;EUR;2.43;FR
10.722.035;EUR;2.31;FR
10.722.046;EUR;30.50;FR
10.722.057;EUR;81.96;FR
10.722.068;EUR;12.77;FR
10.722.079;EUR;17.50;FR
10.722.081;EUR;18.28;FR
10.722.092;EUR;23.56;FR
10.722.104;EUR;31.96;FR
10.722.115;EUR;23.56;FR
10.722.126;EUR;31.96;FR
10.722.137;EUR;4.99;FR
10.722.148;EUR;4.99;FR
10.722.159;EUR;14.31;FR
10.722.161;EUR;4.99;FR
10.722.172;EUR;4.99;FR
10.722.183;EUR;27.21;FR
10.722.194;EUR;16.03;FR
10.722.206;EUR;3.31;FR
10.722.217;EUR;31.72;FR
10.722.285;EUR;8.14;FR
10.722.296;EUR;32.23;FR
10.722.308;EUR;13.06;FR
10.722.319;EUR;21.11;FR
10.722.321;EUR;12.69;FR
10.722.332;EUR;12.69;FR
10.722.343;EUR;12.69;FR
10.722.354;EUR;21.33;FR
10.722.365;EUR;22.83;FR
10.722.376;EUR;21.97;FR
10.722.387;EUR;16.38;FR
10.722.398;EUR;10.72;FR
10.722.401;EUR;76.36;FR
10.722.412;EUR;76.26;FR
10.722.423;EUR;8.56;FR
10.722.434;EUR;8.98;FR
10.722.445;EUR;17.99;FR
10.722.456;EUR;106.21;FR
10.722.489;EUR;4.84;FR
10.722.491;EUR;4.74;FR
10.740.356;EUR;40.97;FR
10.740.367;EUR;76.96;FR
10.740.378;EUR;19.95;FR
10.740.425;EUR;4.71;FR
10.740.549;EUR;0.33;FR
10.740.733;EUR;28.89;FR
10.740.744;EUR;28.89;FR
10.740.755;EUR;79.86;FR
10.740.766;EUR;94.13;FR
10.740.777;EUR;28.89;FR
10.740.788;EUR;104.02;FR
10.740.799;EUR;94.09;FR
10.740.802;EUR;98.63;FR
10.740.813;EUR;23.68;FR
10.740.824;EUR;18.30;FR
10.740.835;EUR;21.10;FR
10.740.846;EUR;40.56;FR
10.740.857;EUR;6.79;FR
10.740.937;EUR;2.72;FR
10.740.948;EUR;2.89;FR
10.740.959;EUR;3.25;FR
10.740.961;EUR;4.45;FR
10.740.972;EUR;3.20;FR
10.740.983;EUR;4.35;FR
10.740.994;EUR;5.37;FR
10.741.018;EUR;4.89;FR
10.741.029;EUR;4.39;FR
10.741.031;EUR;5.37;FR
10.741.042;EUR;3.07;FR
10.741.053;EUR;3.71;FR
10.741.064;EUR;4.35;FR
10.741.075;EUR;3.07;FR
10.741.086;EUR;3.45;FR
10.741.097;EUR;4.26;FR
10.741.109;EUR;2.79;FR
10.741.111;EUR;3.45;FR
10.741.122;EUR;3.98;FR
10.741.133;EUR;6.50;FR
10.741.144;EUR;6.00;FR
10.741.155;EUR;5.30;FR
10.741.166;EUR;5.51;FR
10.741.177;EUR;4.03;FR
10.741.188;EUR;4.83;FR
10.741.235;EUR;34.77;FR
10.741.246;EUR;164.98;FR
10.741.257;EUR;164.98;FR
10.741.268;EUR;54.12;FR
10.743.926;EUR;64.44;FR
10.743.937;EUR;62.78;FR
10.743.948;EUR;59.93;FR
10.743.959;EUR;64.44;FR
10.743.961;EUR;67.77;FR
10.743.972;EUR;128.90;FR
10.743.983;EUR;7.05;FR
10.743.994;EUR;8.30;FR
10.744.007;EUR;8.51;FR
10.744.018;EUR;10.39;FR
10.744.064;EUR;2.55;FR
10.744.064;EUR;2.55;FR
10.744.075;EUR;1.86;FR
10.744.086;EUR;2.55;FR
10.744.086;EUR;2.55;FR
10.744.097;EUR;1.86;FR
10.744.667;EUR;57.84;FR
10.744.678;EUR;20.38;FR
10.744.689;EUR;11.07;FR
10.746.004;EUR;114.30;FR
10.746.219;EUR;2299.89;FR
10.747.199;EUR;25.80;FR
10.747.224;EUR;82.08;FR
10.749.094;EUR;44.55;FR
10.749.675;EUR;23.73;FR
10.749.686;EUR;1.17;FR
10.749.697;EUR;1.17;FR
10.749.709;EUR;1.17;FR
10.749.711;EUR;1.17;FR
10.751.855;EUR;74.36;FR
10.751.866;EUR;432.60;FR
10.751.877;EUR;102.66;FR
10.753.167;EUR;137.37;FR
10.753.269;EUR;1.75;FR
10.755.073;EUR;60.54;FR
10.755.084;EUR;121.65;FR
10.755.288;EUR;74.73;FR
10.755.313;EUR;407.03;FR
10.757.491;EUR;19.99;FR
10.760.242;EUR;39.16;FR
10.760.253;EUR;83.79;FR
10.760.264;EUR;83.79;FR
10.769.333;EUR;36.59;FR
10.769.344;EUR;36.59;FR
10.770.942;EUR;16000.00;FR
10.788.191;EUR;219.99;FR
10.796.906;EUR;3.91;FR
10.796.917;EUR;3.83;FR
10.799.768;EUR;89.19;FR
10.801.415;EUR;38.40;FR
10.801.426;EUR;40.32;FR
10.801.984;EUR;260.16;FR
10.807.381;EUR;49.59;FR
10.807.392;EUR;40.63;FR
10.807.404;EUR;40.63;FR
10.807.415;EUR;40.63;FR
10.807.426;EUR;40.63;FR
10.807.437;EUR;40.63;FR
10.807.448;EUR;40.63;FR
10.807.459;EUR;40.63;FR
10.807.461;EUR;40.63;FR
10.807.472;EUR;40.63;FR
10.807.483;EUR;40.63;FR
10.807.494;EUR;40.63;FR
10.807.506;EUR;40.63;FR
10.807.517;EUR;40.63;FR
10.807.528;EUR;40.63;FR
10.807.539;EUR;40.63;FR
10.807.541;EUR;40.63;FR
10.808.726;EUR;40.63;FR
10.808.954;EUR;23.64;FR
10.808.965;EUR;20.56;FR
10.808.976;EUR;23.64;FR
10.808.987;EUR;23.64;FR
10.808.998;EUR;23.64;FR
10.809.002;EUR;23.64;FR
10.809.013;EUR;26.96;FR
10.809.024;EUR;26.96;FR
10.809.035;EUR;26.96;FR
10.809.046;EUR;20.56;FR
10.809.057;EUR;23.64;FR
10.809.068;EUR;23.64;FR
10.809.079;EUR;23.64;FR
10.809.081;EUR;20.56;FR
10.809.092;EUR;26.96;FR
10.809.104;EUR;26.96;FR
10.814.465;EUR;0.47;FR
10.814.476;EUR;0.47;FR
10.814.487;EUR;0.47;FR
10.814.498;EUR;0.47;FR
10.814.501;EUR;0.47;FR
10.814.512;EUR;0.47;FR
10.814.523;EUR;0.47;FR
10.818.355;EUR;87.14;FR
10.818.377;EUR;129.30;FR
10.818.388;EUR;92.93;FR
10.818.399;EUR;111.59;FR
10.818.402;EUR;26.30;FR
10.818.413;EUR;15.71;FR
10.818.424;EUR;15.71;FR
10.818.435;EUR;15.71;FR
10.818.446;EUR;18.21;FR
10.818.457;EUR;18.03;FR
10.818.468;EUR;17.56;FR
10.818.479;EUR;17.86;FR
10.818.481;EUR;17.56;FR
10.818.492;EUR;17.56;FR
10.819.325;EUR;55.30;FR
10.819.336;EUR;55.30;FR
10.819.347;EUR;55.30;FR
10.819.358;EUR;55.30;FR
10.819.369;EUR;55.30;FR
10.819.371;EUR;55.30;FR
10.819.382;EUR;55.30;FR
10.819.393;EUR;55.30;FR
10.819.405;EUR;55.30;FR
10.819.416;EUR;55.30;FR
10.830.574;EUR;22.24;FR
10.830.585;EUR;13.38;FR
10.830.608;EUR;10.85;FR
10.830.619;EUR;39.29;FR
10.830.632;EUR;26.37;FR
10.830.643;EUR;26.37;FR
10.830.654;EUR;26.37;FR
10.830.665;EUR;26.37;FR
10.830.676;EUR;11.06;FR
10.830.687;EUR;11.06;FR
10.830.698;EUR;11.06;FR
10.830.701;EUR;11.06;FR
10.830.712;EUR;5.00;FR
10.830.723;EUR;3.22;FR
10.830.734;EUR;3.65;FR
10.830.745;EUR;3.22;FR
10.830.756;EUR;5.00;FR
10.830.767;EUR;7.08;FR
10.830.778;EUR;4.95;FR
10.830.789;EUR;5.20;FR
10.830.791;EUR;4.95;FR
10.830.803;EUR;4.58;FR
10.830.927;EUR;19.29;FR
10.830.938;EUR;21.28;FR
10.830.949;EUR;21.28;FR
10.830.951;EUR;21.28;FR
10.830.973;EUR;21.28;FR
10.831.987;EUR;8.43;FR
10.831.998;EUR;25.15;FR
10.832.035;EUR;208.79;FR
10.832.046;EUR;182.71;FR
10.832.057;EUR;182.71;FR
10.832.809;EUR;16.51;FR
10.833.062;EUR;11.29;FR
10.833.073;EUR;12.42;FR
10.833.084;EUR;11.19;FR
10.833.095;EUR;25.98;FR
10.833.107;EUR;21.52;FR
10.833.118;EUR;36.70;FR
10.833.129;EUR;23.72;FR
10.833.131;EUR;10.77;FR
10.833.142;EUR;11.29;FR
10.833.153;EUR;13.44;FR
10.833.164;EUR;12.42;FR
10.833.175;EUR;12.42;FR
10.833.186;EUR;12.42;FR
10.833.197;EUR;12.42;FR
10.833.209;EUR;8.56;FR
10.833.211;EUR;11.29;FR
10.833.222;EUR;11.29;FR
10.833.233;EUR;11.29;FR
10.833.244;EUR;13.55;FR
10.833.255;EUR;13.55;FR
10.833.266;EUR;18.07;FR
10.833.277;EUR;18.07;FR
10.835.833;EUR;13.53;FR
10.835.844;EUR;13.53;FR
10.835.855;EUR;13.53;FR
10.835.866;EUR;13.53;FR
10.836.051;EUR;7.89;FR
10.836.062;EUR;13.07;FR
10.860.021;EUR;357.59;FR
10.864.137;EUR;12.42;FR
10.864.148;EUR;12.42;FR
10.864.159;EUR;11.29;FR
10.864.161;EUR;11.29;FR
10.864.172;EUR;16.15;FR
10.864.183;EUR;11.29;FR
10.866.338;EUR;53.51;FR
10.866.349;EUR;52.03;FR
10.866.351;EUR;56.19;FR
10.866.362;EUR;52.03;FR
10.866.373;EUR;56.19;FR
10.866.384;EUR;56.19;FR
10.866.395;EUR;20.58;FR
10.866.407;EUR;20.58;FR
10.866.418;EUR;20.58;FR
10.866.429;EUR;20.58;FR
10.866.431;EUR;18.15;FR
10.866.442;EUR;18.15;FR
10.866.453;EUR;25.55;FR
10.866.464;EUR;29.55;FR
10.866.475;EUR;44.15;FR
10.866.486;EUR;51.50;FR
10.866.497;EUR;26.96;FR
10.866.509;EUR;26.96;FR
10.866.533;EUR;21.09;FR
10.866.544;EUR;21.09;FR
10.866.555;EUR;23.44;FR
10.866.566;EUR;23.44;FR
10.866.577;EUR;21.09;FR
10.866.588;EUR;25.73;FR
10.866.599;EUR;2.28;FR
10.866.602;EUR;2.28;FR
10.866.613;EUR;2.28;FR
10.866.624;EUR;2.28;FR
10.866.635;EUR;2.28;FR
10.866.646;EUR;14.74;FR
10.866.657;EUR;14.74;FR
10.866.668;EUR;13.65;FR
10.866.679;EUR;14.74;FR
10.866.681;EUR;21.04;FR
10.866.692;EUR;21.04;FR
10.866.704;EUR;22.72;FR
10.866.715;EUR;6.81;FR
10.866.726;EUR;19.95;FR
10.866.737;EUR;20.66;FR
10.866.748;EUR;20.66;FR
10.866.759;EUR;20.66;FR
10.866.761;EUR;26.16;FR
10.866.772;EUR;30.90;FR
10.866.783;EUR;32.70;FR
10.866.794;EUR;32.70;FR
10.866.806;EUR;32.70;FR
10.866.817;EUR;26.24;FR
10.866.828;EUR;24.55;FR
10.866.839;EUR;25.97;FR
10.866.841;EUR;24.55;FR
10.866.852;EUR;20.67;FR
10.866.863;EUR;20.67;FR
10.866.874;EUR;20.67;FR
10.866.885;EUR;24.98;FR
10.866.896;EUR;16.70;FR
10.866.908;EUR;16.70;FR
10.866.919;EUR;16.70;FR
10.866.921;EUR;16.70;FR
10.866.932;EUR;5.80;FR
10.866.943;EUR;5.80;FR
10.866.954;EUR;5.80;FR
10.866.965;EUR;5.80;FR
10.867.206;EUR;29.23;FR
10.867.217;EUR;18.26;FR
10.867.365;EUR;0.01;FR
10.867.398;EUR;0.01;FR
10.867.401;EUR;0.01;FR
10.867.412;EUR;0.01;FR
10.872.911;EUR;129.30;FR
10.872.922;EUR;333.97;FR
10.872.988;EUR;333.97;FR
10.872.999;EUR;333.97;FR
10.875.545;EUR;5.53;FR
10.875.556;EUR;4.92;FR
10.875.567;EUR;2.80;FR
10.875.578;EUR;6.91;FR
10.881.991;EUR;30.09;FR
10.885.048;EUR;38.96;FR
10.885.059;EUR;56.24;FR
10.947.475;EUR;279.34;FR
10.947.497;EUR;246.39;FR
10.947.509;EUR;281.01;FR
10.956.259;EUR;11.18;FR
10.956.261;EUR;11.18;FR
10.956.272;EUR;12.56;FR
10.956.283;EUR;7.16;FR
10.957.958;EUR;15.17;FR
10.959.443;EUR;25.06;FR
10.959.454;EUR;35.08;FR
10.959.465;EUR;37.63;FR
10.959.476;EUR;49.46;FR
10.959.487;EUR;6.81;FR
10.959.498;EUR;21.29;FR
10.959.501;EUR;57.38;FR
